,Unnamed: 0,x,y,mass,size,ecc,signal,raw_mass,ep,frame,particle
108097,108097,239.064303982,283.805991962,1948.29022766,2.40531320288,0.176053231337,101.792291763,3732.6267,0.263105866243,448,27013.0
108098,108098,240.274469821,281.17822186,1781.5061414,2.57133146713,0.242937428769,79.9207485947,3633.6366,0.330579822566,449,27013.0
108099,108099,239.772509579,279.502394636,1417.53411824,2.2429113538,0.224898105272,98.4398693224,3042.6957,0.389915154304,450,27013.0
108100,108100,239.054666667,276.203333333,1938.56164404,2.41977960429,0.194699641216,84.6505251229,3933.6066,0.304486085054,451,27013.0
108101,108101,240.277298851,276.184626437,932.188949978,2.33369250109,0.202514289201,62.9495411623,2762.7237,0.540255373129,452,27013.0
108102,108102,241.817381738,273.105610561,600.612840941,1.83595671891,0.12766212745,59.4666179149,2110.7889,0.717735056202,453,27013.0
108103,108103,241.99408284,270.344970414,1100.95968885,1.95708393146,0.172137544756,84.0377513973,2545.7454,0.534361668685,454,27013.0
108104,108104,240.117521368,266.253205128,615.784880197,2.16592689541,0.119377740945,51.9732965124,1600.8399,1.69732520283,455,27013.0
108105,108105,240.549679487,264.544070513,797.393139521,2.19392371838,0.378748180726,69.0051755355,1963.8036,0.885916440676,456,27013.0
108106,108106,239.739184178,264.457972806,1146.32973813,2.08102261636,0.164877383786,72.9740191762,2607.7392,0.556711217465,457,27013.0
108107,108107,237.701204819,264.257028112,903.462259579,1.74843590459,0.0999826773403,85.6293547232,2168.7831,1.20821815517,458,27013.0
108108,108108,237.107587065,266.861940299,1064.40029496,2.06260835687,0.064096384767,70.8276315674,2001.7998,1.13577735433,459,27013.0
108109,108109,237.344580043,265.687724336,960.899754413,2.34268116931,0.286943172626,51.0456438094,2261.7738,0.741642567538,460,27013.0
108110,108110,237.785544083,265.649722002,924.649000371,1.88910172349,0.192423390439,74.9119920872,2171.7828,0.775890143475,461,27013.0
108111,108111,238.436794582,265.31489842,591.411530397,2.19891210533,0.106412156504,40.7179496097,1740.8259,1.41546816121,462,27013.0
108112,108112,235.974088292,266.582533589,723.189756978,1.75023990678,0.0884011304764,74.2622879046,1898.8101,1.11887139433,464,27013.0
108113,108113,235.275174477,263.472582253,682.797692382,2.16078527877,0.0892077247201,42.8875918445,1734.8265,1.18659781948,465,27013.0
108114,108114,236.219494585,260.813718412,950.94724988,2.12667432446,0.0514403130293,63.1676151545,2079.792,0.877221405408,466,27013.0
108115,108115,238.415468857,262.741957563,967.096213458,2.13378674169,0.137944079544,60.2366566904,2115.7884,0.793227085204,467,27013.0
108116,108116,239.378733572,263.53046595,605.92407179,2.00864321142,0.360978478194,44.883264577,1585.8414,1.14283335175,468,27013.0
108117,108117,239.854231007,262.080296479,1140.6085766,1.98075983199,0.180733130341,85.2462246874,2387.7612,0.656828557438,469,27013.0
108118,108118,237.883435583,262.798909339,1033.33125262,2.28297991085,0.185497863279,59.168251684,2199.78,0.707438129471,470,27013.0
108119,108119,238.136977492,262.938906752,1117.49406437,2.06361839988,0.186877915465,71.864570056,2231.7768,0.641381346291,471,27013.0
108120,108120,240.136306533,262.184045226,1041.07070977,2.04072851313,0.184542851145,76.5108499014,2407.7592,0.642477305409,472,27013.0
108121,108121,239.191,262.353,682.557307527,2.05182845287,0.179374716582,52.5569126796,1682.8317,4.43465699188,473,27013.0
108122,108122,238.152014652,263.816849817,750.862884312,2.11223541811,0.178463727234,57.0710800347,1720.8279,1.66931019452,474,27013.0
108123,108123,240.145922747,262.23676681,907.042421421,1.89815813141,0.0891616076986,74.6136469696,1938.8061,1.3203841959,475,27013.0
108124,108124,242.573873874,260.176576577,784.006983142,1.97484176581,0.148405245202,56.505007794,2305.7694,0.797123882769,476,27013.0
108125,108125,242.197644649,258.032258065,1341.32571803,2.06090073219,0.23579199828,95.4655784976,2792.7207,0.416115669915,477,27013.0
108126,108126,243.149238579,258.662944162,638.100332831,2.23652195537,0.142281535786,46.6428669684,1985.8014,1.56452864132,478,27013.0
108127,108127,241.308666667,256.310666667,1009.12411906,2.2495925557,0.168398708054,53.8199530166,2183.7816,0.809313402645,479,27013.0
108128,108128,243.051698671,254.956179222,1431.32211496,2.23903862045,0.131068238648,91.6158911594,2912.7087,0.394728331811,480,27013.0
108129,108129,243.735714286,257.111904762,607.798451719,1.81068258637,0.183180847557,57.8855668303,1752.8247,0.917666160643,481,27013.0
108130,108130,242.627753304,257.498531571,927.84658105,2.06395540026,0.0681609175478,72.2112610803,2231.7768,0.629528543397,482,27013.0
108131,108131,240.402573529,260.696691176,1058.32171238,1.96569849881,0.165760626031,75.2238472032,2312.7687,0.535641484556,483,27013.0
108132,108132,240.491549296,260.129577465,1043.62891827,1.84924803903,0.178410552935,85.9891432658,2507.7492,0.497866175484,484,27013.0
108133,108133,240.451234318,262.231080534,1743.90991952,2.24554958036,0.0953513004527,109.391354725,3393.6606,0.386505093097,485,27013.0
108134,108134,241.180351906,261.881231672,890.781945262,2.12994293151,0.344068460062,57.4698029201,2277.7722,0.706851349591,486,27013.0
108135,108135,242.695356738,260.594563986,617.163506773,2.26525281777,0.314138350607,44.7321228012,1973.8026,1.0419586804,487,27013.0
108136,108136,238.259528131,258.453115547,1161.71745166,2.14295508663,0.168161972013,75.9016846822,2587.7412,0.552878422983,488,27013.0
108137,108137,235.972488804,256.544465771,1117.08700783,2.06081560856,0.0411356576533,80.7618886018,2326.7673,0.70668224073,489,27013.0
108138,108138,234.388677191,256.229722373,1239.85538093,2.22594196633,0.200450599543,75.5927069486,2520.7479,0.525301939843,490,27013.0
108139,108139,234.098934551,256.442922374,922.075037336,2.6321973158,0.0622684382809,42.1038829834,2330.7669,0.80609031129,491,27013.0
108140,108140,234.150176678,255.956713781,744.670016256,2.18794480586,0.120572690945,55.2581990861,1963.8036,0.873314811787,493,27013.0
108141,108141,234.904918033,260.763278689,1011.52987421,1.99079850525,0.105950567434,79.5957933808,2185.7814,0.965666463182,494,27013.0
108142,108142,234.291718171,261.346724351,1039.02424441,1.91006054176,0.165446887268,79.6285576678,1966.8033,1.00866935417,495,27013.0
108143,108143,234.990621336,262.101992966,563.276335388,1.88627423262,0.413355431024,46.2243182616,1202.8797,3.07499794559,496,27013.0
108144,108144,231.270868825,263.733390119,792.289376857,1.72243439309,0.184629619602,83.6830346936,1924.8075,0.93577409695,497,27013.0
108145,108145,230.25294651,265.616500453,778.63678357,1.97399227765,0.0808541158163,53.650403945,1936.8063,1.14697653163,498,27013.0
108146,108146,229.733454216,266.915684497,749.623195044,2.00203885198,0.164418022009,56.4086357105,1981.8018,1.23224314197,499,27013.0
108147,108147,228.956989247,267.441532258,1050.76787752,2.09181070917,0.171521439261,70.6161208013,2193.7806,0.799037436944,500,27013.0
108148,108148,231.333079848,266.652471483,884.143220491,1.99600361178,0.320128187703,78.6652142946,2000.7999,1.08218028334,501,27013.0
108149,108149,236.085853659,266.92097561,651.147585854,1.92315797203,0.256514447105,55.9034024928,1620.8379,1.45055342589,503,27013.0
108150,108150,237.961584634,265.62785114,1179.68182469,2.00090015757,0.224767471898,87.0953568045,2291.7708,0.710185362787,504,27013.0
108151,108151,237.033158813,264.477312391,759.322920261,2.03567656016,0.0170472638774,52.344250175,1628.8371,1.34549845705,505,27013.0
108152,108152,236.745888158,265.907894737,795.143053874,2.13156879465,0.243921224907,52.9659435557,1804.8195,1.2236512382,506,27013.0
108153,108153,237.088688946,267.904884319,520.860489902,1.6994630938,0.257101852082,54.8978922519,1498.8501,1.28248274192,507,27013.0
108154,108154,237.718626156,266.578599736,521.570269442,1.73395646422,0.221454700927,60.6316825771,1542.8457,4.16657166134,508,27013.0
108155,108155,241.077348066,266.306235201,799.833194955,2.00551725186,0.20301447016,57.4465830631,1787.8212,1.07673783427,509,27013.0
108156,108156,241.654676259,267.079136691,805.756549588,1.84858491475,0.0877625089906,77.5323298615,1868.8131,1.11602552753,510,27013.0
108157,108157,241.065856777,266.692455243,1098.82948715,2.21249647795,0.00499532519712,61.8267230624,2314.7685,0.786497627875,511,27013.0
108158,108158,245.895297249,267.815439219,760.456283418,2.02337713077,0.0948432688193,61.4033023878,1812.8187,1.64813104463,512,27013.0
108159,108159,245.991071429,268.543019481,837.366615965,1.97426626186,0.182563456817,62.5306239195,1578.8421,1.80924822154,513,27013.0
108160,108160,245.954613095,266.8125,863.752096914,2.08791163606,0.205886440792,52.0564879836,1741.8258,1.39664045276,514,27013.0
108161,108161,243.435762585,269.8121713,877.713473686,2.03555916813,0.176702024383,65.2844732493,1854.8145,1.55847152677,515,27013.0
108162,108162,245.910344828,269.870344828,1047.9864647,2.01648379526,0.188049277781,80.9479200319,2148.7851,0.911164133352,516,27013.0
108163,108163,245.4342723,268.712050078,934.348261933,2.25713960273,0.067528855149,57.0259502588,2082.7917,0.787393824018,517,27013.0
108164,108164,245.237041351,270.297029703,1103.82011074,2.0108905586,0.188116843816,75.2166295613,2246.7753,0.894170316073,518,27013.0
108165,108165,246.986568167,267.980523842,1001.715279,2.22975181349,0.071971942059,68.6198512139,2218.7781,1.14565541966,519,27013.0
108166,108166,249.911554922,269.457203994,1011.09250946,2.08913362791,0.0703703065638,72.8390466869,2191.7808,1.07282878418,520,27013.0
108167,108167,249.019230769,267.086538462,943.84074971,2.33620209671,0.054535112488,41.8864238037,2155.7844,0.923803401317,521,27013.0
108168,108168,247.958840037,266.102899906,687.719199935,1.76707227754,0.0938924106967,66.2629350733,1606.8393,2.28744884502,522,27013.0
108169,108169,249.270150576,263.769707706,771.34871572,2.21217342198,0.188890316908,49.1914149972,1750.8249,1.41921890455,523,27013.0
108170,108170,247.343043697,264.834254144,1379.1349382,2.11960308254,0.164272606406,87.9709377959,2686.7313,0.547036742077,524,27013.0
108171,108171,245.68829664,267.92004635,590.078979598,1.87253120589,0.175420498106,54.0164998705,1522.8477,1.67150161911,527,27013.0
108172,108172,247.663284133,269.677121771,754.81852587,1.87943816681,0.257297836899,66.1510700716,1698.8301,2.46722258669,528,27013.0
108173,108173,247.753581662,269.219675263,704.693843145,2.09971117312,0.22113186703,48.4603215917,1781.8218,1.22103814615,529,27013.0
108174,108174,246.668552951,273.304769604,852.111559295,2.15431360248,0.133827111906,61.3079456566,2023.7976,0.951118234661,530,27013.0
108175,108175,243.518370607,273.562300319,836.842662824,2.08121830872,0.109178223013,61.4932308145,1964.8035,1.02323853899,531,27013.0
108176,108176,242.96627907,275.062790698,619.185581542,1.96391872138,0.18119100202,48.9588599359,1724.8275,1.14616590147,532,27013.0
108177,108177,246.324487334,277.252110977,589.920417235,2.44653320611,0.0896202438148,32.0222180646,1969.803,0.847154151592,533,27013.0
108178,108178,246.477447217,278.569577735,1405.46155709,2.0485939188,0.207685025821,107.904918011,2665.7334,0.488163083181,538,27013.0
109908,109908,248.400134048,276.123994638,953.293721286,2.61389358588,0.313062979765,51.1149448411,2502.7497,0.556585523422,456,27492.0
109909,109909,246.886083382,280.466823253,1235.8202635,2.51151195651,0.231443131176,61.6821623006,2856.7143,0.645797891461,458,27492.0
109910,109910,247.565156469,282.084072863,1417.21457183,2.3144853849,0.172905802415,84.7283816881,3010.6989,0.486052766726,459,27492.0
109911,109911,247.699015471,283.181434599,980.904128338,2.25890953616,0.252206848673,73.8092417245,2649.735,0.549669317044,460,27492.0
109912,109912,248.144640999,282.368366285,705.788474469,1.92497145133,0.0979105340285,66.8332478425,2015.7984,0.913137886303,461,27492.0
109913,109913,248.047843666,282.813342318,990.580938047,2.00773437102,0.0960434560904,85.4409434434,2576.7423,0.576682838057,462,27492.0
109914,109914,248.076530612,282.408163265,898.633495979,2.26569678558,0.0504789405181,66.1530489023,2517.7482,0.533203544549,463,27492.0
109915,109915,246.439857651,281.987188612,975.126303794,2.40831891576,0.268304434379,56.2172459839,2410.7589,0.665409985393,464,27492.0
109916,109916,246.556312769,281.767216643,1897.94612798,2.5569552374,0.132655125178,104.83633562,3571.6428,0.322295543201,465,27492.0
109917,109917,247.608253773,281.413304589,2229.40485225,2.49637865219,0.0733436115313,111.916535545,4137.5862,0.277031393517,466,27492.0
109918,109918,249.437202987,283.848608282,975.039508846,2.57830522653,0.230614216896,54.9411264319,2566.7433,0.550564484873,467,27492.0
109919,109919,248.028236548,281.821523708,1358.80463889,2.24427288637,0.0939259605124,94.8339945096,2998.7001,0.356855923307,468,27492.0
109920,109920,248.186684073,282.689947781,1079.31583654,2.22450745568,0.260888887338,84.5417104337,2382.7617,0.659455494932,469,27492.0
109921,109921,248.107402032,283.037735849,970.641081197,1.95263210399,0.124379792319,85.9348417315,2187.7812,0.714759318155,470,27492.0
109922,109922,247.48201825,281.910359635,1338.83694014,2.23426687533,0.276329403289,102.04768948,2944.7055,0.40565878044,471,27492.0
109923,109923,249.43344426,283.927620632,786.034543431,2.28319477255,0.355467709034,52.3151110437,2197.7802,0.767220307172,472,27492.0
109924,109924,247.863047502,282.584207279,1106.4253955,2.10650998826,0.0999054101214,88.7324499785,2357.7642,1.06469932254,473,27492.0
109925,109925,246.363045497,284.896007428,740.548833703,2.35025038671,0.123784789184,35.0677720695,2143.7856,0.926681502714,474,27492.0
109926,109926,246.324246772,282.452654232,904.447164135,2.61726417009,0.248882459731,68.7743180763,2310.7689,0.847118382459,475,27492.0
109927,109927,248.577259475,282.336005831,992.73747114,2.22249957777,0.146377062353,70.1862497818,2473.7526,0.49439446665,481,27492.0
109928,109928,247.570648878,283.437234688,1123.36197662,2.48134336355,0.1071001596,57.2240182145,2514.7485,0.51322659778,482,27492.0
109929,109929,247.97318612,282.525236593,822.274467704,1.92074840829,0.2067768412,83.0056245001,1833.8166,0.816670518402,483,27492.0
109930,109930,248.220646625,282.024957459,1295.71674853,2.15178433786,0.208624694494,94.8085425751,2721.7278,0.436978149422,484,27492.0
109931,109931,247.494472362,282.464321608,702.221922267,2.20301301214,0.0880578942022,56.4600540516,1663.8336,1.85479354896,485,27492.0
109932,109932,247.932483121,283.47711928,931.68624522,2.38556549495,0.0499301611664,67.0981842019,2242.7757,0.782616564184,487,27492.0
109933,109933,248.096883853,282.184135977,1240.43030985,2.14225001517,0.357142177017,86.4435853325,2554.7445,0.565556624124,488,27492.0
109934,109934,248.361204013,283.02006689,854.789546618,2.05240702151,0.256626558232,70.0412839202,2228.7771,0.769905029468,489,27492.0
109935,109935,247.883843717,283.402323126,639.163334646,2.09212330818,0.148729817375,53.3198557941,1811.8188,0.976658188827,490,27492.0
109936,109936,248.504975124,283.314054726,1128.38406395,2.28054174414,0.139756862508,84.2077659667,2505.7494,0.693858504306,491,27492.0
109937,109937,247.881697982,283.505219207,988.58299858,2.12778942141,0.143003043705,82.5539038481,2059.794,0.815430064198,492,27492.0
109938,109938,248.360271116,283.407194995,1261.72887913,2.28039657748,0.194777489439,89.4656556632,3026.6973,0.403785615332,493,27492.0
109939,109939,246.483568075,282.081824279,988.977732757,2.64714517904,0.173799858547,45.767581194,2593.7406,0.67042260902,494,27492.0
109940,109940,249.264826776,282.347621844,1093.60833636,2.34025760059,0.188668536904,67.4274077026,2500.7499,0.612666677111,495,27492.0
109941,109941,248.566666667,282.082716049,1069.76279406,2.27357335542,0.106583381043,75.2796040261,2278.7721,0.588197961967,496,27492.0
109942,109942,248.507761966,282.028460543,1043.33848094,2.33387229653,0.210288822641,74.2349501314,2084.7915,0.789066406484,497,27492.0
109943,109943,248.326553672,282.771186441,1249.48967082,2.41593111736,0.155469966014,72.7104158728,2361.7638,0.729230228007,498,27492.0
109944,109944,249.099469496,282.684350133,1024.87015243,2.16034922022,0.202983990464,73.3991886353,2163.7836,0.984400666941,499,27492.0
109945,109945,248.129572226,282.939863608,1139.03802853,2.29530910628,0.141772598472,84.7393449616,2577.7422,0.581081987835,500,27492.0
109946,109946,247.228294178,283.100102145,1316.46572298,2.29167788712,0.233057344108,84.716384625,2730.7269,0.555322001264,501,27492.0
109947,109947,246.962773723,281.543065693,907.1142724,2.36380863034,0.193273404717,69.5233566438,2203.7796,0.63906394302,502,27492.0
109948,109948,247.902234637,281.36452514,909.700822383,2.27937068645,0.234327451401,78.1377103024,2198.7801,0.709805521583,503,27492.0
109949,109949,248.014962594,282.599334996,805.392248524,2.14305505162,0.121204942612,70.9655680329,2008.7991,0.698606350006,507,27492.0
109950,109950,248.061184533,283.028389623,1407.61963074,2.20165469744,0.116584336327,82.6795671506,2678.7321,0.657346657704,508,27492.0
109951,109951,247.093661306,284.12961211,1334.52831423,2.29412478184,0.243145513375,80.8039849678,2612.7387,0.512909075827,509,27492.0
109952,109952,248.273426237,281.701105238,1507.89512562,2.3185730255,0.0496672423463,94.1981577756,3008.6991,0.446356918519,510,27492.0
109953,109953,247.660101652,282.120711563,1105.85525114,2.28316305706,0.13478233555,82.201438617,2061.7938,1.02441554221,511,27492.0
109954,109954,248.096361849,283.101278269,686.232511301,1.99827851182,0.0481657716451,62.0780639525,1793.8206,1.70748601201,512,27492.0
109955,109955,248.400943396,282.525943396,864.553843756,2.12261705087,0.162717115184,70.6867922568,1681.8318,1.4738376465,513,27492.0
109956,109956,248.232817337,283.526934985,1037.91639622,2.56035504504,0.318248847359,58.4832148952,2277.7722,0.743985254391,514,27492.0
109957,109957,248.430147059,282.278186275,1076.20464993,2.00642350817,0.255650338032,96.2781120647,2048.7951,1.16248430454,515,27492.0
109958,109958,248.083270818,282.237059265,963.424798237,2.14427131559,0.21079085587,71.5521793139,2225.7774,0.842213684317,516,27492.0
109959,109959,246.579034942,282.006100943,1318.17677329,2.17789021031,0.189849520064,86.2700273147,2711.7288,0.49300303908,517,27492.0
109960,109960,248.463286713,282.516317016,1103.17723357,2.19808668655,0.0534859703123,82.2882784944,2488.7511,0.716082013909,518,27492.0
109961,109961,248.118027011,283.130358191,1145.68241782,1.98925475206,0.112274772512,93.51136587,2209.779,1.15858413774,519,27492.0
109962,109962,247.924181505,283.105112005,1255.572082,2.31507310236,0.0468124606339,72.1178680069,2548.7451,0.752499965882,520,27492.0
109963,109963,248.159504734,282.3197378,958.500998042,2.31402198394,0.194812514514,73.3012416565,2197.7802,0.884610320312,521,27492.0
109964,109964,246.883439943,281.742004264,905.16455969,2.30123109106,0.156972970236,48.8930394715,2237.7762,0.87974637513,522,27492.0
109965,109965,247.576522216,282.81952825,1245.49929917,2.3753626625,0.238960843697,94.9667595085,2459.754,0.654522166073,523,27492.0
109966,109966,248.161904762,283.962358277,1527.36943181,2.1598269856,0.116290000299,104.595366986,2793.7206,0.511892678145,524,27492.0
109967,109967,248.160736196,282.216564417,1148.62857918,1.98753786089,0.197255021649,100.064575609,2213.7786,0.958819949727,525,27492.0
109968,109968,247.925095681,282.410606889,1329.55070247,2.32466038955,0.0878803239489,85.7774646756,2480.7519,0.606265860125,526,27492.0
109969,109969,247.859396124,282.575033799,1517.24826851,2.36525091634,0.226684900379,92.9904301568,2610.7389,0.520722936503,527,27492.0
109970,109970,247.586445367,281.800829876,1006.8889192,2.1205051722,0.0122502400516,82.1665922995,2036.7963,1.30518398697,528,27492.0
109971,109971,248.133254717,281.841981132,1141.50979749,2.21407376605,0.0513762093516,78.7480225864,2242.7757,0.714132633742,529,27492.0
109972,109972,247.876190476,282.593197279,506.307191659,2.06229513516,0.168322817588,44.775465929,1563.8436,2.00949859994,530,27492.0
109973,109973,248.32012987,281.705844156,1029.34321146,2.27750147904,0.135304824027,79.5401572492,2364.7635,0.6869600095,531,27492.0
109974,109974,245.507159005,283.122079879,955.417751984,2.35714693495,0.400577510051,59.7586084512,2351.7648,0.597968193918,532,27492.0
109975,109975,246.401677149,280.50230608,1729.26347344,2.49855304038,0.256071191547,92.0823736381,3287.6712,0.484846674687,534,27492.0
109976,109976,246.134276838,280.133586469,2021.17514658,2.38870313307,0.171293407456,103.256445183,3772.6227,0.33913097626,535,27492.0
109977,109977,246.281371509,280.506892895,1944.7158173,2.55376959228,0.077913520121,86.6151265393,3577.6422,0.313548404461,536,27492.0
109978,109978,246.741176471,280.171764706,1903.98452898,2.48403304488,0.139964291681,76.7993759589,3516.6483,0.372932028909,537,27492.0
109979,109979,248.389293518,279.189002185,1828.35383567,2.21643861762,0.0187742256392,109.195203587,3390.6609,0.337912249166,539,27492.0
109980,109980,249.022026432,277.463656388,1328.13075036,2.1844968372,0.133814446072,90.6873419847,2736.7263,0.486681139758,540,27492.0
109981,109981,250.001531394,277.342266462,847.995085693,2.19894865593,0.0865545252374,60.3855612324,1969.803,0.68467080006,541,27492.0
109982,109982,251.552387741,278.53955809,914.481033514,2.2667763729,0.129509008596,59.9659694107,2311.7688,0.609706338942,542,27492.0
109983,109983,251.875354108,278.279508971,746.653756689,1.96475075128,0.217299701951,54.9943276881,1973.8026,1.01927137576,543,27492.0
116802,116802,453.583129584,243.799511002,571.732444553,2.47950030458,0.0683155510038,31.4522738446,1170.8829,96.5422476435,487,29382.0
116803,116803,450.430962343,245.393305439,806.547185747,2.36005815119,0.25940815094,53.3198557941,1633.8366,1.24528785683,490,29382.0
116804,116804,450.399538106,247.959584296,571.860851637,2.39683201229,0.182671640132,34.3380649944,1304.8695,2.19520521878,496,29382.0
116805,116805,448.944981413,249.099628253,907.690981152,2.23922450729,0.11607810965,62.0874128372,1505.8494,1.82374000119,497,29382.0
116806,116806,449.899574468,248.089361702,829.463482044,2.09984801882,0.128251046411,62.1215203573,1407.8592,3.99700931043,498,29382.0
116807,116807,449.286101083,248.546931408,753.021305629,2.07159751049,0.107019693347,64.5641011144,1319.868,14.6309793768,499,29382.0
116808,116808,449.291380625,248.675057208,925.777343705,2.00723329667,0.0263683851566,72.7346044254,1671.8328,1.63029571583,500,29382.0
116809,116809,448.621454994,248.652281134,545.277681991,1.9898013706,0.130804332158,52.4434761964,1096.8903,-6.18803577587,501,29382.0
116810,116810,448.638461538,249.299038462,688.612294377,2.42602080022,0.144446616499,39.7276323679,1430.8569,1.73461999223,502,29382.0
116811,116811,448.977850697,249.106644791,774.389177713,2.06279595535,0.127528407288,64.7971256166,1359.864,2.74332046308,503,29382.0
116812,116812,448.852713178,248.472006891,822.095197155,2.10470945618,0.233242030093,66.5606791839,1386.8613,3.12898461576,504,29382.0
116813,116813,448.873297003,247.596730245,972.675433633,2.32068062928,0.0945792493814,54.9945919561,1757.8242,1.10002731272,505,29382.0
116814,116814,449.484467456,247.744822485,884.073527004,2.33541045896,0.093425758016,56.8893467821,1543.8456,2.04549013896,506,29382.0
116815,116815,448.942477876,244.705752212,605.215787752,2.84636081892,0.305184879539,38.16072998,1252.8747,2.14870758389,507,29382.0
116816,116816,449.130028736,247.479885057,959.082978947,2.07492556299,0.0838129436841,73.7226140426,1375.8624,19.3607261516,508,29382.0
116817,116817,448.704061118,248.038198633,1569.99617668,2.24557824012,0.128584164023,101.00498121,2467.7532,0.564899385737,509,29382.0
116818,116818,449.097025496,248.492209632,1023.13691369,2.05966250433,0.153037821784,79.7061335025,1663.8336,1.52836350911,510,29382.0
116819,116819,448.196398424,248.637591446,1248.47826002,2.47770020619,0.183263883525,66.7447578514,2038.7961,1.05338388918,511,29382.0
116820,116820,448.696188341,248.385089686,1203.77463143,2.36176095281,0.102764511761,73.5490105524,2166.7833,1.00028362216,512,29382.0
116821,116821,448.774749722,249.13570634,1222.06588921,2.19451738723,0.136652782799,85.6397675419,1938.8061,1.0077061828,513,29382.0
116822,116822,448.815418024,249.26330076,1183.80309711,2.42756071633,0.0933216563077,50.1284699102,1757.8242,1.36100083335,514,29382.0
116823,116823,448.602975724,248.236491778,842.103761004,2.35112728923,0.202608030043,55.3928863934,1457.8542,5.14483499005,515,29382.0
116824,116824,448.796366389,249.382286147,954.751806805,2.34108873008,0.106929571383,54.9289457359,1551.8448,2.49458853306,516,29382.0
116825,116825,449.141203704,247.599537037,555.445879837,2.2993557874,0.13164224544,29.5723500839,1076.8923,-4.41819070799,518,29382.0
116826,116826,449.36013986,249.018648019,577.214042564,2.39341559877,0.0914083608127,36.328156525,1211.8788,-4.60888098066,519,29382.0
116827,116827,449.313915858,249.074433657,891.376848565,2.29146439237,0.151609114629,57.6942944055,1453.8546,8.93948521853,520,29382.0
116828,116828,449.682160804,248.511306533,555.693222463,2.05392136286,0.144321390708,55.1504580082,1024.8975,-4.78448443745,521,29382.0
116829,116829,450.07751938,249.403875969,829.895012083,2.25866119363,0.0374896619961,53.3963457386,1491.8508,3.22914076757,522,29382.0
116830,116830,448.940206186,248.218556701,662.717674268,2.27582544219,0.0317566897196,56.023555969,1404.8595,3.30171743234,523,29382.0
116831,116831,448.728483607,248.953893443,676.060120384,2.20654763353,0.139614318834,45.7171802719,1324.8675,4.33844063685,524,29382.0
116832,116832,450.14844649,249.398158803,612.367015524,2.02259958739,0.13079831541,55.669728684,1141.8858,-5.78767849488,525,29382.0
116833,116833,450.673366834,247.012562814,578.634422727,2.40027217887,0.281109834585,34.1656003369,1142.8857,21.1096635747,526,29382.0
116834,116834,450.038277512,248.379186603,582.12941663,1.93092436401,0.167470847768,50.1355478438,1114.8885,-4.5832414623,528,29382.0
116835,116835,450.24,249.678139535,723.539523764,2.30872964163,0.0667514443787,39.0374812822,1377.8622,3.23072714253,529,29382.0
116836,116836,451.208955224,248.027554535,599.991243449,2.62024266849,0.185427076271,34.4426660992,1330.8669,4.60518795165,530,29382.0
116837,116837,449.109543568,248.949377593,805.427642734,2.44185495099,0.0661785460243,38.0990669177,1556.8443,2.04364552904,531,29382.0
116838,116838,449.396199859,248.225897255,1023.09617601,2.39016280926,0.139961616208,56.1586922794,1736.8263,1.12640228762,532,29382.0
116839,116839,449.123252859,249.442185515,570.620693332,1.8966297937,0.13473467283,53.6542964505,877.9122,-1.8716922918,534,29382.0
116840,116840,448.846425419,248.936451898,790.469948594,2.00748818829,0.170527219478,65.5817962647,1434.8565,3.89845579789,535,29382.0
116841,116841,449.642303433,248.776301218,620.741740198,1.5795621581,0.0776275761764,73.5541153944,1088.8911,16.7290287852,536,29382.0
116842,116842,448.047281324,248.394799054,812.153400765,2.19013476922,0.302087676182,56.3195423699,1449.855,3.46607538987,537,29382.0
116843,116843,448.421232877,250.894977169,583.262185013,2.34350360196,0.0945730999279,34.62286943,1377.8622,2.17065177437,539,29382.0
116844,116844,450.08095952,249.082458771,975.620275868,2.12855223866,0.228463956786,59.2393121029,1577.8422,1.53043131469,540,29382.0
116845,116845,449.454620462,248.061056106,786.960217351,2.08067487148,0.152732641948,57.7883327923,1322.8677,1.68997297399,541,29382.0
116846,116846,449.631316726,249.078291815,915.784641544,2.10066927142,0.107980449811,71.6984416867,1515.8484,1.59954956574,542,29382.0
116847,116847,449.32437276,249.04390681,786.84191923,2.36631831451,0.192707692111,49.3538838227,1370.8629,3.68788019232,543,29382.0
116848,116848,449.030750308,249.100861009,596.407875537,2.14223618954,0.176346317185,56.4863547557,1158.8841,-171.417317119,544,29382.0
116849,116849,449.362376238,249.693729373,989.151860899,2.08515102222,0.0904838729402,74.431229137,1780.8219,1.05394469053,545,29382.0
116850,116850,449.441176471,248.168521463,883.010649852,2.19389962133,0.0587461070506,56.8552167234,1546.8453,1.81077193917,546,29382.0
116851,116851,449.548964218,248.661016949,823.340260589,1.9855883776,0.130278167016,73.6509649303,1448.8551,5.98766891871,547,29382.0
116852,116852,449.599526066,249.075829384,645.229315125,2.27181368971,0.12321738903,43.5759134622,1102.8897,-20.7167850163,548,29382.0
116853,116853,449.752066116,249.227731864,786.650520889,2.21564683763,0.0569178474641,53.4546726775,1270.8729,41.5215272266,549,29382.0
116854,116854,449.711180124,249.054347826,877.905533623,2.21268224852,0.125345646025,58.6179160649,1469.853,1.39996219139,550,29382.0
116855,116855,449.098302687,247.917256011,937.836383482,2.21030120126,0.0970686911359,63.008809357,1500.8499,1.56366429911,551,29382.0
116856,116856,449.11618799,247.57310705,542.947020695,2.22024861591,0.114463596276,31.1875573245,989.901,-3.13643904165,552,29382.0
